,AGE,AGECL,EDCL,FAMSTRUCT,KIDS,MARRIED,OCCAT1,OCCAT2,RACE,LIFECL,LF,INDCAT,EXPENSHILO,BNKRUPLAST5,FORECLLAST5,ASSET,FIN,RETEQ,ANYPEN,BUS,HOMEEQ,CURRPEN,IRAKH,DEBT,LATE,LATE60,HPAYDAY,RENT,PAYEDU1,PAYEDU2,PAYEDU3,PAYEDU4,PAYEDU5,PAYEDU6,PAYEDU7,KNOWL,SAVRES1,SAVRES4,SAVRES6,SAVRES7,SAVRES8,WSAVED,INCOME,INCCAT,SSRETINC,WAGEINC,NETWORTH,EMERGBORR,EMERGSAV,EMERGPSTP,EMERGCUT,EMERGWORK
101,75,6,4,5,0,1,2,1,4,5,1,2,1,0,0,41904600.0,24909000,750000.0,0,15120000,1870000,0,1500000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,3,1929427.6052,6,76744.739479,0.0,41904600.0,0,1,0,0,0
102,75,6,4,5,0,1,2,1,4,5,1,2,1,0,0,37359600.0,20684000,785000.0,0,14540000,2130000,0,1570000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,3,1902404.8096,6,71340.180361,0.0,37359600.0,0,1,0,0,0
103,75,6,4,5,0,1,2,1,4,5,1,2,1,0,0,44014600.0,27709000,795000.0,0,15090000,1210000,0,1590000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,3,1890514.7796,6,69178.356713,0.0,44014600.0,0,1,0,0,0
104,75,6,4,5,0,1,2,1,4,5,1,2,1,0,0,40889500.0,22314000,525000.0,0,17080000,1490000,0,1050000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,3,1941317.6353,6,77825.651303,0.0,40889500.0,0,1,0,0,0
105,52,3,4,4,2,1,1,1,1,3,1,2,1,0,0,3435200.0,2877200,833400.0,1,0,475000,0,860000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,0,0,3,306978.95792,6,0.0,291846.19238,3435200.0,0,1,0,0,0
106,52,3,4,4,2,1,1,1,1,3,1,2,1,0,0,3418200.0,2859200,828000.0,1,0,475000,0,860000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,0,0,3,306978.95792,6,0.0,291846.19238,3418200.0,0,1,0,0,0
107,52,3,4,4,2,1,1,1,1,3,1,2,1,0,0,3388200.0,2831200,819600.0,1,0,475000,0,860000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,0,0,3,308059.86974,6,0.0,291846.19238,3388200.0,0,1,0,0,0
108,52,3,4,4,2,1,1,1,1,3,1,2,1,0,0,3449200.0,2890200,837300.0,1,0,475000,0,860000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,0,0,3,306978.95792,6,0.0,291846.19238,3449200.0,0,1,0,0,0
109,52,3,4,4,2,1,1,1,1,3,1,2,1,0,0,3405200.0,2848200,824700.0,1,0,475000,0,860000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,0,0,3,308059.86974,6,0.0,291846.19238,3405200.0,0,1,0,0,0
110,62,4,3,5,0,1,3,4,1,6,0,4,1,0,0,116700.0,1000,0.0,1,0,45000,0,0,33800,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,1,57288.326653,3,57288.326653,0.0,82900.0,0,0,0,0,0
111,62,4,3,5,0,1,3,4,1,6,0,4,1,0,0,112800.0,1000,0.0,1,0,45000,0,0,33700,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,1,57288.326653,3,57288.326653,0.0,79100.0,0,0,0,0,0
112,62,4,3,5,0,1,3,4,1,6,0,4,1,0,0,113500.0,1000,0.0,1,0,45000,0,0,33400,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,1,57288.326653,3,57288.326653,0.0,80100.0,0,0,0,0,0
113,62,4,3,5,0,1,3,4,1,6,0,4,1,0,0,111900.0,1000,0.0,1,0,45000,0,0,33400,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,1,57288.326653,3,57288.326653,0.0,78500.0,0,0,0,0,0
114,62,4,3,5,0,1,3,4,1,6,0,4,1,0,0,112200.0,1000,0.0,1,0,45000,0,0,33750,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,1,57288.326653,3,57288.326653,0.0,78450.0,0,0,0,0,0
115,63,4,4,5,0,1,1,1,1,5,1,2,3,0,0,2556000.0,1598000,136250.0,1,0,750000,0,0,165000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,3,324273.54709,6,0.0,324273.54709,2391000.0,0,1,0,0,0
116,63,4,4,5,0,1,1,1,1,5,1,2,3,0,0,2574000.0,1617000,28150.0,1,0,750000,0,0,152690,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,3,324273.54709,6,0.0,324273.54709,2421310.0,0,1,0,0,0
117,63,4,4,5,0,1,1,1,1,5,1,2,3,0,0,4466000.0,3508000,580000.0,1,0,750000,0,0,150000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,3,324273.54709,6,0.0,324273.54709,4316000.0,0,1,0,0,0
118,63,4,4,5,0,1,1,1,1,5,1,2,3,0,0,2118000.0,1161000,267000.0,1,0,750000,0,0,160300,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,3,324273.54709,6,0.0,324273.54709,1957700.0,0,1,0,0,0
119,63,4,4,5,0,1,1,1,1,5,1,2,3,0,0,3842000.0,2884000,505000.0,1,0,750000,0,0,150000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,1,0,0,3,324273.54709,6,0.0,324273.54709,3692000.0,0,1,0,0,0
120,57,4,4,5,0,1,2,1,1,5,1,2,3,0,0,87236000.0,11540000,3470000.0,1,60000000,10000000,0,3000000,780000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,3,3480536.0721,6,0.0,0.0,86456000.0,0,1,0,0,0
121,57,4,4,5,0,1,2,1,1,5,1,2,3,0,0,86335000.0,10640000,2142000.0,1,60000000,10000000,0,3000000,780000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,3,3956137.2745,6,0.0,0.0,85555000.0,0,1,0,0,0
122,57,4,4,5,0,1,2,1,1,5,1,2,3,0,0,91517000.0,15820000,1500000.0,1,60000000,10000000,0,3000000,780000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,3,3069789.5792,6,0.0,0.0,90737000.0,0,1,0,0,0
123,57,4,4,5,0,1,2,1,1,5,1,2,3,0,0,91036000.0,15340000,2365500.0,1,60000000,10000000,0,3000000,780000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,3,3772382.2645,6,0.0,0.0,90256000.0,0,1,0,0,0
124,57,4,4,5,0,1,2,1,1,5,1,2,3,0,0,86695000.0,11000000,2930000.0,1,60000000,10000000,0,3000000,780000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,3,4680348.1964,6,0.0,0.0,85915000.0,0,1,0,0,0
125,41,2,2,1,3,2,1,2,1,4,1,2,1,0,0,12420.0,2420,2000.0,1,0,0,0,0,9800,1,1,1,1700.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,1,42155.561122,2,0.0,42155.561122,2620.0,0,0,0,0,0
126,41,2,2,1,3,2,1,2,1,4,1,2,1,0,0,13110.0,3110,2000.0,1,0,0,0,0,9800,1,1,1,1700.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,1,42155.561122,2,0.0,42155.561122,3310.0,0,0,0,0,0
127,41,2,2,1,3,2,1,2,1,4,1,2,1,0,0,14820.0,3820,0.0,1,0,0,0,0,9800,1,1,1,1700.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,1,42155.561122,2,0.0,42155.561122,5020.0,0,0,0,0,0
128,41,2,2,1,3,2,1,2,1,4,1,2,1,0,0,13470.0,2470,200.0,1,0,0,0,0,9800,1,1,1,1700.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,1,42155.561122,2,0.0,42155.561122,3670.0,0,0,0,0,0
129,41,2,2,1,3,2,1,2,1,4,1,2,1,0,0,15620.0,4620,600.0,1,0,0,0,0,9800,1,1,1,1800.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,1,42155.561122,2,0.0,42155.561122,5820.0,0,0,0,0,0
130,19,1,3,2,0,2,4,4,4,1,0,4,3,0,0,520.0,520,0.0,0,0,0,0,0,0,0,0,0,700.0,0.0,0,0.0,0,0,0,0,5,0,0,1,0,0,2,12970.941884,1,0.0,0.0,520.0,1,0,0,0,0
131,19,1,3,2,0,2,4,4,4,1,0,4,3,0,0,140.0,140,0.0,0,0,0,0,0,0,0,0,0,700.0,0.0,0,0.0,0,0,0,0,5,0,0,1,0,0,2,12970.941884,1,0.0,0.0,140.0,1,0,0,0,0
132,19,1,3,2,0,2,4,4,4,1,0,4,3,0,0,60.0,60,0.0,0,0,0,0,0,0,0,0,0,700.0,0.0,0,0.0,0,0,0,0,5,0,0,1,0,0,2,12970.941884,1,0.0,0.0,60.0,1,0,0,0,0
133,19,1,3,2,0,2,4,4,4,1,0,4,3,0,0,50.0,50,0.0,0,0,0,0,0,0,0,0,0,700.0,0.0,0,0.0,0,0,0,0,5,0,0,1,0,0,2,12970.941884,1,0.0,0.0,50.0,1,0,0,0,0
134,19,1,3,2,0,2,4,4,4,1,0,4,3,0,0,230.0,230,0.0,0,0,0,0,0,0,0,0,0,700.0,0.0,0,0.0,0,0,0,0,5,0,0,1,0,0,2,12970.941884,1,0.0,0.0,230.0,1,0,0,0,0
135,51,3,2,4,1,1,1,3,2,3,1,2,3,1,0,300.0,300,0.0,0,0,0,0,0,1000,1,1,0,850.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,71340.180361,3,0.0,51883.767535,-700.0,1,0,0,0,0
136,51,3,2,4,1,1,1,3,2,3,1,2,3,1,0,670.0,670,0.0,0,0,0,0,0,1000,1,1,0,970.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,58369.238477,3,0.0,36751.002004,-330.0,1,0,0,0,0
137,51,3,2,4,1,1,1,3,2,3,1,2,3,1,0,320.0,320,0.0,0,0,0,0,0,1000,1,1,0,970.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,54045.591182,2,0.0,35670.09018,-680.0,1,0,0,0,0
138,51,3,2,4,1,1,1,3,2,3,1,2,3,1,0,600.0,600,0.0,0,0,0,0,0,1000,1,1,0,860.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,54045.591182,2,0.0,34589.178357,-400.0,1,0,0,0,0
139,51,3,2,4,1,1,1,3,2,3,1,2,3,1,0,430.0,430,0.0,0,0,0,0,0,1000,1,1,0,680.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,46479.208417,2,0.0,28103.707415,-570.0,1,0,0,0,0
140,62,4,3,3,0,2,1,1,2,5,1,2,3,1,0,560700.0,3700,0.0,0,500000,0,0,0,128000,0,0,0,830.0,0.0,0,0.0,0,0,0,0,10,0,0,0,0,0,1,43236.472946,2,0.0,43236.472946,432700.0,0,0,0,0,0
141,62,4,3,3,0,2,1,1,2,5,1,2,3,1,0,559700.0,3700,0.0,0,500000,0,0,0,129000,0,0,0,830.0,0.0,0,0.0,0,0,0,0,10,0,0,0,0,0,1,43236.472946,2,0.0,43236.472946,430700.0,0,0,0,0,0
142,62,4,3,3,0,2,1,1,2,5,1,2,3,1,0,559700.0,3700,0.0,0,500000,0,0,0,129000,0,0,0,830.0,0.0,0,0.0,0,0,0,0,10,0,0,0,0,0,1,43236.472946,2,0.0,43236.472946,430700.0,0,0,0,0,0
143,62,4,3,3,0,2,1,1,2,5,1,2,3,1,0,560700.0,3700,0.0,0,500000,0,0,0,129000,0,0,0,830.0,0.0,0,0.0,0,0,0,0,10,0,0,0,0,0,1,43236.472946,2,0.0,43236.472946,431700.0,0,0,0,0,0
144,62,4,3,3,0,2,1,1,2,5,1,2,3,1,0,559700.0,3700,0.0,0,500000,0,0,0,129000,0,0,0,830.0,0.0,0,0.0,0,0,0,0,10,0,0,0,0,0,1,43236.472946,2,0.0,43236.472946,430700.0,0,0,0,0,0
145,68,5,4,5,0,1,3,4,1,6,0,4,3,0,0,2720900.0,1445000,272000.0,1,29000,280000,0,680000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,3,95120.240481,4,48641.032064,32.427354709,2720900.0,0,1,0,0,0
146,68,5,4,5,0,1,3,4,1,6,0,4,3,0,0,2626900.0,1332000,272000.0,1,24000,280000,0,680000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,3,95120.240481,4,48641.032064,21.618236473,2626900.0,0,1,0,0,0
147,68,5,4,5,0,1,3,4,1,6,0,4,3,0,0,2593500.0,1332000,272000.0,1,25000,280000,0,680000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,3,96201.152305,4,48641.032064,32.427354709,2593500.0,0,1,0,0,0
148,68,5,4,5,0,1,3,4,1,6,0,4,3,0,0,2751900.0,1478000,272000.0,1,24000,280000,0,680000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,3,96201.152305,4,48641.032064,32.427354709,2751900.0,0,1,0,0,0
149,68,5,4,5,0,1,3,4,1,6,0,4,3,0,0,2625000.0,1348100,272000.0,1,25000,280000,0,680000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,3,95120.240481,4,48641.032064,21.618236473,2625000.0,0,1,0,0,0
150,23,1,3,2,0,2,1,3,2,1,1,2,1,0,0,7760.0,960,0.0,0,0,0,0,0,0,0,0,0,920.0,0.0,0,0.0,0,0,0,0,6,0,0,0,0,0,3,43236.472946,2,0.0,41074.649299,7760.0,0,1,0,0,0
151,23,1,3,2,0,2,1,3,2,1,1,2,1,0,0,12070.0,970,0.0,0,0,0,0,0,0,0,0,0,920.0,0.0,0,0.0,0,0,0,0,6,0,0,0,0,0,3,43236.472946,2,0.0,41074.649299,12070.0,0,1,0,0,0
152,23,1,3,2,0,2,1,3,2,1,1,2,1,0,0,8460.0,960,0.0,0,0,0,0,0,0,0,0,0,920.0,0.0,0,0.0,0,0,0,0,6,0,0,0,0,0,3,60531.062124,3,0.0,41074.649299,8460.0,0,1,0,0,0
153,23,1,3,2,0,2,1,3,2,1,1,2,1,0,0,8570.0,970,0.0,0,0,0,0,0,0,0,0,0,920.0,0.0,0,0.0,0,0,0,0,6,0,0,0,0,0,3,44317.38477,2,0.0,41074.649299,8570.0,0,1,0,0,0
154,23,1,3,2,0,2,1,3,2,1,1,2,1,0,0,10760.0,960,0.0,0,0,0,0,0,0,0,0,0,920.0,0.0,0,0.0,0,0,0,0,6,0,0,0,0,0,3,45398.296593,2,0.0,41074.649299,10760.0,0,1,0,0,0
155,52,3,2,5,0,1,1,1,1,2,1,2,1,0,0,798000.0,36000,30000.0,1,23000,272000,0,0,440500,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,324273.54709,6,0.0,324273.54709,357500.0,1,0,0,0,0
156,52,3,2,5,0,1,1,1,1,2,1,2,1,0,0,797000.0,36000,30000.0,1,23000,272000,0,0,441500,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,324273.54709,6,0.0,324273.54709,355500.0,1,0,0,0,0
157,52,3,2,5,0,1,1,1,1,2,1,2,1,0,0,809000.0,36000,30000.0,1,35000,272000,0,0,441500,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,324273.54709,6,0.0,324273.54709,367500.0,1,0,0,0,0
158,52,3,2,5,0,1,1,1,1,2,1,2,1,0,0,800000.0,36000,30000.0,1,25000,272000,0,0,441500,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,324273.54709,6,0.0,324273.54709,358500.0,1,0,0,0,0
159,52,3,2,5,0,1,1,1,1,2,1,2,1,0,0,828000.0,36000,30000.0,1,54000,272000,0,0,442500,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,324273.54709,6,0.0,324273.54709,385500.0,1,0,0,0,0
160,42,2,3,1,1,2,1,1,2,4,1,2,3,0,0,129200.0,22500,22000.0,1,0,50000,0,0,41800,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,1,0,3,70259.268537,3,0.0,70259.268537,87400.0,0,0,0,0,1
161,42,2,3,1,1,2,1,1,2,4,1,2,3,0,0,115800.0,9100,8600.0,1,0,50000,0,0,40300,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,1,0,3,59450.150301,3,0.0,58369.238477,75500.0,0,0,0,0,1
162,42,2,3,1,1,2,1,1,2,4,1,2,3,0,0,153200.0,46500,2300.0,1,0,50000,0,0,42100,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,1,0,3,70259.268537,3,0.0,71340.180361,111100.0,0,0,0,0,1
163,42,2,3,1,1,2,1,1,2,4,1,2,3,0,0,135200.0,28500,5600.0,1,0,50000,0,0,38800,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,1,0,3,56207.41483,3,0.0,56207.41483,96400.0,0,0,0,0,1
164,42,2,3,1,1,2,1,1,2,4,1,2,3,0,0,140100.0,33500,6600.0,1,0,50000,0,0,38100,0,0,0,0.0,0.0,0,0.0,0,0,0,0,6,0,0,0,1,0,3,69178.356713,3,0.0,68097.44489,102000.0,0,0,0,0,1
165,42,2,4,4,2,1,1,1,4,3,1,2,3,0,0,5514500.0,1932500,661000.0,1,0,2862000,0,625000,638000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,1,0,0,3,717725.4509,6,0.0,583692.38477,4876500.0,0,1,0,0,0
166,42,2,4,4,2,1,1,1,4,3,1,2,3,0,0,6182500.0,2600500,1266200.0,1,0,2951000,0,955000,549000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,1,0,0,3,910127.75551,6,0.0,732858.21643,5633500.0,0,1,0,0,0
167,42,2,4,4,2,1,1,1,4,3,1,2,3,0,0,5502500.0,1919500,646000.0,1,0,3000000,0,649000,500000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,1,0,0,3,806360.22044,6,0.0,626928.85772,5002500.0,0,1,0,0,0
168,42,2,4,4,2,1,1,1,4,3,1,2,3,0,0,5541000.0,1959000,681000.0,1,0,2843000,0,685000,657000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,1,0,0,3,938231.46293,6,0.0,805279.30862,4884000.0,0,1,0,0,0
169,42,2,4,4,2,1,1,1,4,3,1,2,3,0,0,5841000.0,2259000,923800.0,1,0,2926000,0,964000,574000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,1,0,0,3,775013.77756,6,0.0,594501.50301,5267000.0,0,1,0,0,0
170,50,3,4,2,0,2,1,3,3,1,1,2,1,0,0,705800.0,1000,0.0,0,0,440000,0,0,260000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,2,54045.591182,2,0.0,54045.591182,445800.0,0,0,0,0,1
171,50,3,4,2,0,2,1,3,3,1,1,2,1,0,0,705900.0,1000,0.0,0,0,440000,0,0,260000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,2,54045.591182,2,0.0,54045.591182,445900.0,0,0,0,0,1
172,50,3,4,2,0,2,1,3,3,1,1,2,1,0,0,705800.0,1000,0.0,0,0,440000,0,0,260000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,2,54045.591182,2,0.0,54045.591182,445800.0,0,0,0,0,1
173,50,3,4,2,0,2,1,3,3,1,1,2,1,0,0,705900.0,1000,0.0,0,0,440000,0,0,260000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,2,54045.591182,2,0.0,54045.591182,445900.0,0,0,0,0,1
174,50,3,4,2,0,2,1,3,3,1,1,2,1,0,0,705800.0,1000,0.0,0,0,440000,0,0,260000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,2,54045.591182,2,0.0,54045.591182,445800.0,0,0,0,0,1
175,49,3,1,5,0,1,2,3,3,2,1,2,3,0,0,24000.0,9000,0.0,0,0,0,0,0,0,0,0,0,1700.0,0.0,0,0.0,0,0,0,0,3,0,0,0,1,0,1,36751.002004,2,0.0,36751.002004,24000.0,0,0,0,0,0
176,49,3,1,5,0,1,2,3,3,2,1,2,3,0,0,23000.0,8000,0.0,0,0,0,0,0,0,0,0,0,1700.0,0.0,0,0.0,0,0,0,0,3,0,0,0,1,0,1,43236.472946,2,0.0,42155.561122,23000.0,0,0,0,0,0
177,49,3,1,5,0,1,2,3,3,2,1,2,3,0,0,23700.0,8800,0.0,0,0,0,0,0,0,0,0,0,1700.0,0.0,0,0.0,0,0,0,0,3,0,0,0,1,0,1,42155.561122,2,0.0,43236.472946,23700.0,0,0,0,0,0
178,49,3,1,5,0,1,2,3,3,2,1,2,3,0,0,23400.0,8400,0.0,0,0,0,0,0,0,0,0,0,1700.0,0.0,0,0.0,0,0,0,0,3,0,0,0,1,0,1,54045.591182,2,0.0,54045.591182,23400.0,0,0,0,0,0
179,49,3,1,5,0,1,2,3,3,2,1,2,3,0,0,24200.0,9200,0.0,0,0,0,0,0,0,0,0,0,1700.0,0.0,0,0.0,0,0,0,0,3,0,0,0,1,0,1,29184.619238,1,0.0,29184.619238,24200.0,0,0,0,0,0
180,55,4,1,5,0,1,1,2,5,5,1,2,3,0,0,14100.0,800,0.0,1,0,0,0,0,0,0,0,0,1000.0,0.0,0,0.0,0,0,0,0,7,1,0,0,0,0,2,54045.591182,2,0.0,41074.649299,14100.0,1,0,0,0,0
181,55,4,1,5,0,1,1,2,5,5,1,2,3,0,0,16200.0,800,0.0,1,0,0,0,0,0,0,0,0,1000.0,0.0,0,0.0,0,0,0,0,7,1,0,0,0,0,2,52964.679359,2,0.0,41074.649299,16200.0,1,0,0,0,0
182,55,4,1,5,0,1,1,2,5,5,1,2,3,0,0,15100.0,800,0.0,1,0,0,0,0,0,0,0,0,1100.0,0.0,0,0.0,0,0,0,0,7,1,0,0,0,0,2,54045.591182,2,0.0,41074.649299,15100.0,1,0,0,0,0
183,55,4,1,5,0,1,1,2,5,5,1,2,3,0,0,8700.0,800,0.0,1,0,0,0,0,0,0,0,0,1100.0,0.0,0,0.0,0,0,0,0,7,1,0,0,0,0,2,54045.591182,2,0.0,41074.649299,8700.0,1,0,0,0,0
184,55,4,1,5,0,1,1,2,5,5,1,2,3,0,0,21600.0,800,0.0,1,0,0,0,0,0,0,0,0,1100.0,0.0,0,0.0,0,0,0,0,7,1,0,0,0,0,2,54045.591182,2,0.0,41074.649299,21600.0,1,0,0,0,0
185,67,5,4,5,0,1,2,1,1,5,1,2,3,0,0,42184000.0,22731000,6434000.0,1,904000,8120000,0,3649000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,6409807.1142,6,0.0,0.0,42184000.0,0,1,0,0,0
186,67,5,4,5,0,1,2,1,1,5,1,2,3,0,0,39706000.0,20413000,5721000.0,1,967000,7890000,0,1871000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,5977442.3848,6,0.0,0.0,39706000.0,0,1,0,0,0
187,67,5,4,5,0,1,2,1,1,5,1,2,3,0,0,40400000.0,20989000,4015000.0,1,708000,8310000,0,1760000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,5999060.6212,6,0.0,0.0,40400000.0,0,1,0,0,0
188,67,5,4,5,0,1,2,1,1,5,1,2,3,0,0,37500000.0,17874000,6205000.0,1,763000,7430000,0,4050000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,6409807.1142,6,0.0,0.0,37500000.0,0,1,0,0,0
189,67,5,4,5,0,1,2,1,1,5,1,2,3,0,0,36154000.0,17187000,4646000.0,1,712000,7880000,0,1576000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,6615180.3607,6,0.0,0.0,36154000.0,0,1,0,0,0
190,60,4,2,3,0,2,1,2,2,5,1,2,3,0,0,688000.0,4000,0.0,0,20000,577000,0,0,73000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,9728.2064128,1,0.0,0.0,615000.0,0,0,0,0,1
191,60,4,2,3,0,2,1,2,2,5,1,2,3,0,0,688000.0,4000,0.0,0,20000,602000,0,0,48000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,4539.8296593,1,0.0,0.0,640000.0,0,0,0,0,1
192,60,4,2,3,0,2,1,2,2,5,1,2,3,0,0,688000.0,4000,0.0,0,20000,582000,0,0,68000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,1621.3677355,1,0.0,0.0,620000.0,0,0,0,0,1
193,60,4,2,3,0,2,1,2,2,5,1,2,3,0,0,688000.0,4000,0.0,0,20000,552000,0,0,98000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,8647.2945892,1,0.0,0.0,590000.0,0,0,0,0,1
194,60,4,2,3,0,2,1,2,2,5,1,2,3,0,0,688000.0,4000,0.0,0,20000,532000,0,0,118000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,0,1,0,3,4972.1943888,1,0.0,0.0,570000.0,0,0,0,0,1
195,52,3,4,5,0,1,1,1,1,2,1,2,3,0,0,396400.0,114400,89250.0,1,0,78000,0,105000,237500,0,0,0,0.0,0.0,340,0.0,0,0,0,0,6,0,0,1,0,0,3,171864.97996,5,0.0,171864.97996,158900.0,0,0,0,0,1
196,52,3,4,5,0,1,1,1,1,2,1,2,3,0,0,396400.0,114400,89250.0,1,0,78000,0,105000,236500,0,0,0,0.0,0.0,340,0.0,0,0,0,0,6,0,0,1,0,0,3,172945.89178,5,0.0,171864.97996,159900.0,0,0,0,0,1
197,52,3,4,5,0,1,1,1,1,2,1,2,3,0,0,395400.0,114400,89250.0,1,0,78000,0,105000,237500,0,0,0,0.0,0.0,330,0.0,0,0,0,0,6,0,0,1,0,0,3,171864.97996,5,0.0,171864.97996,157900.0,0,0,0,0,1
198,52,3,4,5,0,1,1,1,1,2,1,2,3,0,0,394400.0,114400,89250.0,1,0,78000,0,105000,236500,0,0,0,0.0,0.0,340,0.0,0,0,0,0,6,0,0,1,0,0,3,171864.97996,5,0.0,171864.97996,157900.0,0,0,0,0,1
199,52,3,4,5,0,1,1,1,1,2,1,2,3,0,0,395400.0,114400,89250.0,1,0,78000,0,105000,237500,0,0,0,0.0,0.0,340,0.0,0,0,0,0,6,0,0,1,0,0,3,171864.97996,5,0.0,170784.06814,157900.0,0,0,0,0,1
200,69,5,3,4,1,1,3,4,2,6,0,4,1,0,0,351920.0,288920,265000.0,0,0,63000,0,265000,1490,1,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,16213.677355,1,12970.941884,0.0,350430.0,0,1,0,0,0
201,69,5,3,4,1,1,3,4,2,6,0,4,1,0,0,107510.0,44510,0.0,0,0,63000,0,22000,1490,1,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,15132.765531,1,12970.941884,0.0,106020.0,0,1,0,0,0
